Customer_id,Loan_id,StartDate_ID,EndDate_ID,LoanAmount,InterestRate
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
6,12,929,4745,12965.19,7.43
6,12,929,4745,12965.19,7.43
6,12,929,4745,12965.19,7.43
6,12,929,4745,12965.19,7.43
6,12,929,4745,12965.19,7.43
6,12,929,4745,12965.19,7.43
6,12,929,4745,12965.19,7.43
7,13,1086,4775,37664.6,4.45
7,13,1086,4775,37664.6,4.45
7,13,1086,4775,37664.6,4.45
7,13,1086,4775,37664.6,4.45
7,13,1086,4775,37664.6,4.45
7,13,1086,4775,37664.6,4.45
7,13,1086,4775,37664.6,4.45
7,13,1086,4775,37664.6,4.45
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,14,1084,6094,33958.37,5.2
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
11,16,1386,2149,24333.16,1.79
12,17,239,2332,26360.24,2.89
12,17,239,2332,26360.24,2.89
12,17,239,2332,26360.24,2.89
12,17,239,2332,26360.24,2.89
12,17,239,2332,26360.24,2.89
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
13,19,1063,11263,19565.92,3.28
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
15,21,1476,10273,42684.76,1.96
15,21,1476,10273,42684.76,1.96
15,21,1476,10273,42684.76,1.96
15,21,1476,10273,42684.76,1.96
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
17,25,1342,10359,35994.71,3.52
20,28,1142,9184,35911.84,4.0
20,28,1142,9184,35911.84,4.0
20,28,1142,9184,35911.84,4.0
20,30,11,10731,26011.89,6.82
20,30,11,10731,26011.89,6.82
20,30,11,10731,26011.89,6.82
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,2,541,10966,32428.9,2.12
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,3,424,6860,31406.77,4.63
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
2,5,750,6364,27873.08,7.03
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,31,9,10903,26282.21,3.51
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,32,1387,11702,40432.8,4.29
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
21,33,1040,4206,49124.49,5.58
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,34,1433,10312,48233.91,4.7
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
22,35,1428,9932,5710.02,5.45
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
5,11,1409,3235,18162.6,2.12
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
26,37,383,3539,35193.83,1.85
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,9,773,4510,11074.47,5.36
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
4,10,561,8316,38903.23,2.28
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
27,38,1197,11773,38009.14,5.8
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
29,42,396,6127,13931.18,3.35
29,42,396,6127,13931.18,3.35
29,42,396,6127,13931.18,3.35
29,42,396,6127,13931.18,3.35
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
30,43,219,6150,48933.91,4.43
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
28,41,694,3918,32850.56,2.81
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,22,938,4036,34427.31,4.02
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,23,1385,9470,17430.29,2.8
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
16,24,357,8328,14964.93,5.33
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,45,1296,4876,19607.01,2.93
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
32,46,40,3683,39348.0,4.95
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,47,713,6067,49675.33,3.89
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
33,48,1411,11419,31033.48,5.66
34,50,668,6659,8419.93,4.1
34,50,668,6659,8419.93,4.1
34,50,668,6659,8419.93,4.1
34,50,668,6659,8419.93,4.1
34,50,668,6659,8419.93,4.1
34,50,668,6659,8419.93,4.1
34,50,668,6659,8419.93,4.1
34,50,668,6659,8419.93,4.1
35,51,547,12259,20109.87,4.66
35,51,547,12259,20109.87,4.66
35,51,547,12259,20109.87,4.66
35,51,547,12259,20109.87,4.66
35,51,547,12259,20109.87,4.66
35,51,547,12259,20109.87,4.66
35,51,547,12259,20109.87,4.66
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,6,1225,7058,25666.75,6.84
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,7,1491,6618,23853.85,7.41
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
3,8,596,5943,8092.2,2.85
